0.1597491154E+02 0.1310767996E+01 0.3987004238E+02
0.1548025101E+01 0.1306263567E+01 0.5277991626E+02
0.1421452403E+02 0.1704166867E+02 0.5992309960E+01
0.3031358648E+01 0.5828049465E+01 0.7338268694E+01
0.9721406619E+01 0.1359378998E+02 0.3075468305E+02
0.2195443888E+02 0.2934513116E+02 0.1108480875E+02
0.2218130260E+02 0.1115320847E+02 0.5371730760E+02
0.9875153417E+01 0.8620634097E+00 0.4351454651E+02
0.2089193731E+01 0.2899353335E+02 0.4516884385E+02
0.2815243823E+02 0.3038178547E+02 0.6509393844E+01
0.1736726903E+02 0.1173120109E+02 0.5523950207E+02
0.1798573894E+02 0.1098019800E+02 0.3728492686E+01
0.2012127629E+02 0.5928325106E+01 0.1060749365E+02
0.2305000683E+02 0.3036827565E+02 0.7162925097E+01
0.8333321497E+01 0.4078559792E+01 0.4893978362E+02
0.1978573985E+02 0.2980978971E+02 0.4948222296E+02
0.2684228141E+02 0.2537962867E+02 0.6851668517E+01
0.3151415472E+02 0.3326137437E+01 0.6095659530E+02
0.8776743588E+01 0.3116361500E+02 0.4424613167E+02
0.2098009328E+02 0.4960833803E+01 0.5868939969E+02
0.3080289239E+02 0.6147163644E+01 0.4694183357E+02
0.1687338498E+02 0.2952204210E+02 0.3242005312E+02
0.1252143363E+02 0.2705413083E+02 0.2909839934E+02
0.3180871649E+02 0.2066738226E+02 0.5489403106E+02
0.2802523845E+02 0.4383683290E+01 0.2188947936E+02
0.1526511138E+02 0.1198169446E+02 0.3567221448E+02
0.1535111626E+02 0.2125034392E+02 0.1955232842E+02
0.2413986922E+02 0.1963216431E+02 0.1613687419E+02
0.2978509746E+02 0.6699042756E+01 0.1303008809E+02
0.2122333187E+01 0.2378157155E+02 0.4510511812E+02
0.3126518740E+02 0.2118792106E+02 0.5266578277E+02
0.7087974742E+00 0.1873513783E+02 0.5802654603E+02
0.3144470299E+02 0.8867270388E+01 0.2732365279E+02
0.1459466792E+02 0.4457046219E+01 0.1188457940E+02
0.1340708643E+01 0.1240988503E+01 0.4475775329E+02
0.2189774293E+01 0.3966008160E+01 0.3895654455E+02
0.3105237510E+02 0.1284607028E+01 0.3947402033E+02
0.2432824223E+02 0.6282558112E+01 0.5354745286E+02
0.2139685902E+02 0.2515541551E+02 0.1536635045E+02
0.2844046239E+02 0.1051462861E+02 0.1552435431E+02
0.4661445034E+01 0.2681603602E+02 0.5582014083E+02
0.2391221586E+02 0.2340031481E+02 0.5509082264E+02
0.1962524348E+02 0.3109223740E+02 0.2062106417E+02
0.3107019556E+02 0.2381076012E+02 0.2466666768E+01
0.1246608287E+02 0.4620930996E+01 0.2076083063E+02
0.3176224901E+02 0.2801508106E+02 0.5802791389E+02
0.3016831920E+01 0.8865213200E+01 0.4324575944E+02
0.4582730114E+01 0.1293051193E+02 0.5850546640E+00
0.2075645029E+02 0.2574941357E+02 0.4827425825E+02
0.7366458561E+01 0.7485273162E+01 0.3292232590E+02
0.6073124531E+01 0.3101277497E+02 0.2083532503E+02
0.1482287250E+02 0.1422147064E+02 0.4555377151E+02
0.6529270557E+01 0.3430699035E+01 0.9493170197E+01
0.1655391001E+02 0.4360565774E+01 0.4667660029E+02
0.5383952769E+01 0.8922130723E+01 0.3988369165E+02
0.1736262615E+02 0.2672994977E+02 0.5648983143E+02
0.2367818596E+01 0.2029595259E+02 0.5902791109E+02
0.2888229439E+02 0.1251137028E+02 0.1505939879E+02
0.5445196004E+00 0.2254259016E+02 0.2490094262E+02
0.2655844390E+02 0.2539735712E+02 0.2692683951E+02
0.4587618581E+01 0.2543883970E+02 0.2410049719E+02
0.1551010952E+02 0.2196012936E+02 0.7750621518E+01
0.9682498942E+01 0.2913403465E+02 0.2581013182E+02
0.1086838162E+02 0.1829406497E+02 0.3885187287E+01
0.4523306509E+01 0.1256199364E+02 0.2957694055E+02
0.3280862110E+01 0.1259526012E+02 0.2225099089E+02
0.2304548325E+02 0.2659505781E+02 0.3423907247E+02
0.1637344575E+01 0.1085967146E+02 0.1843858880E+02
0.8140274992E+01 0.2547806654E+02 0.5442600236E+02
0.2740534489E+02 0.2863658503E+02 0.8166134715E+01
0.1340095959E+02 0.2002784911E+02 0.4372171915E+02
0.1125233399E+02 0.1468346354E+02 0.2663431912E+02
0.2131017275E+01 0.1374240161E+02 0.3672744817E+02
0.2614421858E+02 0.2134538048E+01 0.2453374228E+02
0.3199505687E+02 0.2140496246E+02 0.1752207964E+01
0.1600133629E+02 0.5583915823E+01 0.4401698767E+02
0.1774696522E+02 0.1685928995E+01 0.3898936453E+02
0.2411155548E+02 0.9849594743E+00 0.2034911758E+02
0.1499913383E+02 0.2038353416E+02 0.4030745080E+02
0.1046247900E+02 0.2945107101E+02 0.2861801811E+02
0.7377261842E+01 0.2012596792E+01 0.1563534896E+02
0.7871875095E+01 0.1724517732E+02 0.1993182917E+02
0.5020238204E+01 0.2122286125E+02 0.5201646511E+02
0.4273949925E+01 0.1644938895E+02 0.1209439291E+01
0.3159128492E+02 0.1142863807E+02 0.2351719235E+00
0.1474764316E+02 0.1797567560E+02 0.2503541120E+02
0.1007456253E+02 0.2826346388E+02 0.2355668360E+02
0.3861132258E+01 0.1117196883E+02 0.1279023331E+02
0.2402308093E+02 0.4006157878E+01 0.3774759053E+02
0.2087288621E+01 0.2250181591E+01 0.3476009872E+02
0.2695889849E+02 0.1221138616E+02 0.5255336821E+02
0.3256367217E+01 0.9732307011E+00 0.4157459341E+02
0.2155484848E+02 0.2444020534E+02 0.2491530990E+02
0.3613619869E+01 0.2294669311E+02 0.2085667250E+02
0.1948432370E+02 0.1887259371E+02 0.2027603692E+00
0.2036994964E+02 0.2527174081E+02 0.5212230136E+02
0.1184007182E+01 0.4218107754E+01 0.4430929671E+02
0.3551448482E+01 0.1281199181E+02 0.3265296196E+01
0.1604877927E+01 0.2290288892E+02 0.5737634159E+02
0.3241101931E+01 0.5607771607E+01 0.1260930098E+02
0.1621904599E+01 0.1666113095E+02 0.2150571992E+02
0.2672688785E+02 0.1222234551E+02 0.1558012833E+02
0.3233122684E+01 0.2535878000E+02 0.4627478415E+02
0.2418214207E+02 0.2408459465E+02 0.1824090955E+02
0.3154284442E+01 0.1262185518E+02 0.1536309899E+02
0.2415989191E+02 0.1267842041E+02 0.9420592592E+01
0.1006175101E+02 0.2016888511E+02 0.6002095020E+02
0.1310345318E+02 0.1535409450E+02 0.4977030125E+01
0.2700518404E+02 0.4208103037E+01 0.2527240861E+02
0.1861802372E+02 0.1283130688E+02 0.1854859490E+02
0.1211270586E+02 0.3171946013E+02 0.4318690500E+02
0.1606524083E+02 0.1231026319E+02 0.1048529173E+02
0.1337805098E+02 0.2494235571E+01 0.3590579701E+02
0.3035815427E+02 0.1382881517E+02 0.2247520288E+02
0.2928549008E+02 0.2914050837E+02 0.1055246982E+02
0.3083191263E+02 0.1155697847E+02 0.6019449414E+02
0.3153771231E+02 0.2089428941E+02 0.4157755590E+02
0.3043178903E+00 0.9348639276E+01 0.3591201258E+02
0.1492078812E+02 0.2130576882E+02 0.4530862211E+02
0.1353635628E+02 0.1237865264E+01 0.3008041353E+02
0.2643038951E+02 0.2773474045E+02 0.1440579139E+02
0.3039739682E+02 0.2860036632E+02 0.1524595256E+02
0.5464939742E+01 0.4273702366E+01 0.4145397117E+02
0.4494885042E+01 0.3434746707E+01 0.4403789565E+02
0.2363790543E+02 0.2576791611E+02 0.4484161217E+02
0.3965743794E+01 0.1024046024E+02 0.3136152725E+02
0.7443364033E+00 0.2270913525E+02 0.4194506443E+02
0.9094183345E+01 0.2270445029E+02 0.5668335274E+02
0.2170347501E+02 0.2054176751E+02 0.2476675409E+02
0.2167688014E+02 0.2807755272E+01 0.5514686028E+02
0.2043533803E+02 0.2032887709E+01 0.3056305300E+02
0.2766068978E+02 0.2060322973E+02 0.3894755679E+02
0.1926691428E+02 0.2193850371E+02 0.4925786668E+02
0.3177465661E+02 0.1366348201E+02 0.3455639883E+02
0.1396010223E+02 0.1412356836E+01 0.5586672753E+02
0.2696970902E+02 0.2278733093E+02 0.1336593442E+02
0.1653087096E+02 0.2856926807E+02 0.4462525295E+02
0.1735245726E+02 0.3082889354E+02 0.4413087327E+01
0.2691417367E+02 0.1635667203E+02 0.1465272381E+02
0.1550816359E+02 0.1187860925E+01 0.6171747552E+02
0.1861214604E+02 0.2110623305E+02 0.3065760037E+02
0.1317072450E+01 0.7965277220E+01 0.4455231335E+02
0.1401720477E+02 0.6537789537E+01 0.4241177192E+02
0.1989204850E+02 0.2670468316E+02 0.3136424777E+02
0.1893146870E+02 0.1789583710E+02 0.3487768534E+02
0.1699511603E+02 0.2330465094E+02 0.4974535532E+02
0.1382672661E+02 0.1458253216E+01 0.4195671732E+02
0.1254251320E+02 0.1516061775E+02 0.4311862331E+02
0.9160370663E+01 0.8351560328E+01 0.5570001566E+02
0.3676305624E+01 0.3286355788E+01 0.2539712813E+02
0.2998492452E+02 0.2001026067E+02 0.1392064172E+01
0.7463214507E+01 0.2355497402E+02 0.4056823864E+02
0.6940211187E+01 0.1858540274E+02 0.3918896726E+02
0.1233091992E+02 0.2766063703E+02 0.4404185382E+02
0.1869226336E+02 0.9160348505E+01 0.1634251141E+02
0.1536757285E+02 0.1144626615E+02 0.3968665752E+02
0.4694576837E+01 0.1225101898E+02 0.4384141361E+02
0.9271421099E+01 0.1948078069E+01 0.1689233149E+02
0.2411347047E+02 0.2061548974E+02 0.1819875847E+02
