8.320827 22.986589 7.891895
24.113723 14.684105 16.998702
26.572674 23.774697 1.327935
1.172568 6.093292 24.752708
22.065131 10.869931 17.430201
27.467644 5.769994 10.080953
27.885688 10.980548 27.925298
7.898806 15.916525 2.641065
19.215917 15.738096 13.119467
24.255042 3.997595 7.516689
11.345983 25.859627 4.712439
7.780525 21.075777 5.489480
13.837227 20.105166 20.753326
31.511534 18.479211 15.271550
15.586307 26.882571 1.224711
18.726901 1.702964 10.771435
5.773802 6.623815 15.009976
8.819475 20.369261 2.699861
21.761172 15.101972 6.723859
20.197576 3.822661 13.316781
6.959117 21.137539 10.578691
20.409370 10.899951 21.280704
29.081391 31.114305 17.813719
29.607420 30.527190 21.598641
29.688840 8.521693 8.768933
8.741785 17.858432 1.606330
30.121370 18.109580 13.854397
2.630438 28.557149 13.287078
21.738643 28.577159 22.488901
27.847230 0.054381 5.626971
12.892254 16.696264 20.812449
30.735188 20.055314 1.686813
18.998153 5.754006 1.161318
12.931147 2.727945 17.751628
27.043689 16.225939 5.035312
7.458581 9.541198 11.639785
15.337641 5.444914 14.825655
27.819745 7.813534 19.957301
6.788017 7.335736 20.290874
20.460965 7.950025 6.496051
30.201481 13.330275 10.757554
26.231241 19.801453 23.299737
4.488302 15.781010 8.889418
30.799989 8.234694 22.756122
5.852581 7.029510 25.422393
19.716063 22.536859 24.615759
31.628196 7.437719 11.682326
29.701256 18.525051 24.251799
9.945464 25.442876 1.205530
13.625758 31.867570 12.389318
12.038463 28.040611 16.092260
16.270449 10.809978 21.915700
15.703122 6.880868 10.753691
6.851258 10.606178 19.478992
2.405378 17.509510 25.935971
31.143235 7.370382 5.474811
14.965878 11.141044 23.739005
23.350078 19.591533 15.225413
10.747221 21.329782 3.318648
30.943059 6.799306 7.413958
8.809226 2.226175 24.569281
27.587118 5.177267 15.596031
14.163172 25.786081 9.115696
2.826238 26.715142 3.068324
6.005716 12.342573 20.155904
1.340748 2.407793 14.163621
21.960178 23.196383 18.411823
22.252557 19.263345 24.200719
17.739051 22.072496 24.485858
18.845705 7.096523 14.025890
18.258527 13.971770 5.818841
6.673675 10.747329 26.473542
10.890991 15.069704 5.593979
12.595233 1.538308 30.354254
5.784841 13.581142 5.426216
27.015308 8.515425 6.082829
19.452442 16.683784 4.133482
21.718794 22.585122 3.195168
18.180968 17.479086 12.893403
3.550108 21.132086 10.894890
5.046584 15.228251 24.140987
8.167454 14.076498 8.940018
24.468560 15.275189 9.908916
16.088718 17.012401 12.794660
16.008261 8.772548 7.105548
22.988965 26.870265 1.884576
13.796087 10.796287 1.566833
16.832057 18.808904 22.126271
9.614993 27.009159 7.246605
25.393780 11.866457 17.033181
11.951806 14.662998 3.925991
4.857931 14.775369 12.645427
10.757551 28.063103 17.753455
15.484130 3.158342 10.190829
18.372994 27.442414 15.252406
17.995100 16.201732 28.574593
11.109336 18.740067 19.902284
31.429371 10.807555 19.545347
25.523177 19.410016 8.201729
23.227662 2.240609 6.856339
8.001819 22.363053 17.766946
31.317147 2.001823 6.163677
17.275776 16.420570 30.466766
30.700839 18.793008 20.105750
22.543148 0.890113 21.094885
14.043612 27.145265 29.758591
14.634210 10.307742 8.591853
6.567370 23.331775 15.045544
28.150661 27.073469 7.731684
19.895292 2.934845 26.586182
3.296247 26.730193 19.732620
2.087844 22.424711 15.774320
20.072849 18.565345 3.295991
10.626109 15.450247 30.532860
31.152726 22.369630 10.713073
29.482095 18.687553 7.233818
14.540725 2.265518 6.470258
8.086856 9.383426 29.286168
25.440538 7.061834 23.092679
28.218019 20.059480 23.769206
22.864757 11.984066 27.187008
1.280215 11.911336 6.283827
25.483084 14.993765 30.959324
31.929511 21.724228 20.243030
1.030206 25.853536 3.485908
13.424629 8.534108 22.223369
6.038718 13.660966 16.897816
29.203017 26.930325 2.881740
0.583628 27.421038 12.984234
16.826302 16.464974 26.854679
30.019929 22.447756 19.315965
21.578558 19.903094 18.555636
5.917621 1.018968 29.095426
29.573462 26.923227 10.454404
5.979545 5.078590 17.924536
6.893181 9.537843 21.175269
6.678027 3.981171 8.697982
10.273357 6.798521 15.702982
18.731211 19.480283 10.632996
27.160478 0.191568 3.731219
11.661499 5.628751 9.414317
1.206893 19.003630 3.670402
26.704838 11.561839 4.461802
23.488782 5.215258 27.709312
2.902421 3.718702 19.061816
8.930216 30.411522 12.117216
10.247482 13.567162 4.123797
4.039678 30.589330 2.649353
12.114274 17.438968 13.225534
4.178179 9.914743 1.144792
24.155641 14.126717 8.285159
18.568734 2.810042 24.789012
4.383739 27.584153 24.552823
5.533893 22.883895 19.395267
7.883626 17.250208 9.680515
8.994646 30.828547 16.002397
0.874101 5.277826 18.365591
12.059935 9.180001 26.026324
22.791777 30.729215 15.396697
24.558395 31.390057 27.543837
15.810207 3.369707 12.279886
21.246635 3.467696 16.415443
17.237397 1.561593 13.977075
5.994888 11.123094 24.581779
12.710225 5.442150 27.742007
19.062852 19.238542 13.514736
11.233736 22.193358 11.216270
21.532362 22.217684 25.976295
12.503722 28.563450 18.796420
23.410017 4.249565 5.719944
0.124800 18.077988 13.154631
4.729575 3.092664 21.221378
19.870446 14.977776 25.941924
1.037567 16.293961 12.964756
15.892612 0.995522 15.432563
3.036404 28.185398 8.339876
10.983678 13.869115 1.719218
8.473473 18.536238 17.098740
30.466694 10.185589 26.434891
12.602537 3.245641 5.896094
15.793345 7.615592 19.423670
26.677329 23.331590 25.123133
23.805595 10.427398 12.369679
2.132364 13.393706 30.010125
13.083487 7.411975 29.013732
12.375118 31.103300 8.619476
26.207339 15.458306 23.075584
23.867543 30.092524 1.182616
2.118565 18.132308 6.940577
4.066951 30.186824 24.856274
4.626864 13.613096 18.337119
0.145409 21.392526 6.325703
31.116889 20.657062 28.875463
21.600562 17.857578 18.164318
18.030544 29.887940 16.094132
9.150007 20.945458 15.698147
